id,price
bawang-merah/gorontalo/2023-08-20,0.0
bawang-merah/gorontalo/2023-08-21,-0.0
bawang-merah/gorontalo/2023-08-22,0.0
bawang-merah/gorontalo/2023-08-23,-0.0
bawang-merah/gorontalo/2023-08-24,0.0
bawang-merah/gorontalo/2023-08-25,-0.0
bawang-merah/gorontalo/2023-08-26,0.0
bawang-merah/gorontalo/2023-08-27,0.0
bawang-merah/gorontalo/2023-08-28,-0.0
bawang-merah/gorontalo/2023-08-29,0.0
bawang-merah/gorontalo/2023-08-30,-0.0
bawang-merah/gorontalo/2023-08-31,0.0
bawang-merah/gorontalo/2023-09-01,-0.0
bawang-merah/gorontalo/2023-09-02,-0.01
bawang-merah/gorontalo/2023-09-03,0.0
bawang-merah/gorontalo/2023-09-04,0.0
bawang-merah/gorontalo/2023-09-05,26.53
bawang-merah/gorontalo/2023-09-06,0.01
bawang-merah/gorontalo/2023-09-07,17.15
bawang-merah/gorontalo/2023-09-08,0.01
bawang-merah/gorontalo/2023-09-09,-0.01
bawang-merah/gorontalo/2023-09-10,0.0
bawang-merah/gorontalo/2023-09-11,0.0
bawang-merah/gorontalo/2023-09-12,26.53
bawang-merah/gorontalo/2023-09-13,0.01
bawang-merah/gorontalo/2023-09-14,17.15
bawang-merah/gorontalo/2023-09-15,0.01
bawang-merah/gorontalo/2023-09-16,-0.01
bawang-merah/gorontalo/2023-09-17,0.0
bawang-merah/gorontalo/2023-09-18,0.0
bawang-merah/gorontalo/2023-09-19,26.53
bawang-merah/gorontalo/2023-09-20,0.01
bawang-merah/gorontalo/2023-09-21,17.15
bawang-merah/gorontalo/2023-09-22,0.01
bawang-merah/gorontalo/2023-09-23,-0.01
bawang-merah/gorontalo/2023-09-24,0.0
bawang-merah/gorontalo/2023-09-25,0.0
bawang-merah/gorontalo/2023-09-26,26.53
bawang-merah/gorontalo/2023-09-27,0.01
bawang-merah/gorontalo/2023-09-28,17.15
bawang-merah/gorontalo/2023-09-29,0.01
bawang-merah/gorontalo/2023-09-30,-0.01
bawang-merah/gorontalo/2023-10-01,0.0
bawang-merah/gorontalo/2023-10-02,-0.0
bawang-merah/gorontalo/2023-10-03,-0.0
bawang-merah/indonesia/2024-10-01,46.05
bawang-merah/indonesia/2024-10-02,48.59
bawang-merah/indonesia/2024-10-03,49.15
bawang-merah/indonesia/2024-10-04,47.45
bawang-merah/indonesia/2024-10-05,47.35
bawang-merah/indonesia/2024-10-06,41.78
bawang-merah/indonesia/2024-10-07,42.85
bawang-merah/indonesia/2024-10-08,52.95
bawang-merah/indonesia/2024-10-09,51.64
bawang-merah/indonesia/2024-10-10,51.09
bawang-merah/indonesia/2024-10-11,51.28
bawang-merah/indonesia/2024-10-12,45.62
bawang-merah/indonesia/2024-10-13,44.9
bawang-merah/indonesia/2024-10-14,45.4
bawang-merah/indonesia/2024-10-15,44.1
bawang-merah/indonesia/2024-10-16,50.74
bawang-merah/indonesia/2024-10-17,47.9
bawang-merah/indonesia/2024-10-18,50.8
bawang-merah/indonesia/2024-10-19,48.16
bawang-merah/indonesia/2024-10-20,48.94
bawang-merah/indonesia/2024-10-21,48.09
bawang-merah/indonesia/2024-10-22,48.66
bawang-merah/indonesia/2024-10-23,46.13
bawang-merah/indonesia/2024-10-24,49.15
bawang-merah/indonesia/2024-10-25,46.66
bawang-merah/indonesia/2024-10-26,48.65
bawang-merah/indonesia/2024-10-27,47.16
bawang-merah/indonesia/2024-10-28,49.24
bawang-merah/indonesia/2024-10-29,50.93
bawang-merah/indonesia/2024-10-30,48.3
bawang-merah/indonesia/2024-10-31,49.73
bawang-merah/indonesia/2024-11-01,47.35
bawang-merah/indonesia/2024-11-02,46.41
bawang-merah/indonesia/2024-11-03,47.1
bawang-merah/indonesia/2024-11-04,47.99
bawang-merah/indonesia/2024-11-05,51.19
bawang-merah/indonesia/2024-11-06,49.35
bawang-merah/indonesia/2024-11-07,48.83
bawang-merah/indonesia/2024-11-08,46.17
bawang-merah/indonesia/2024-11-09,45.88
bawang-merah/indonesia/2024-11-10,46.86
bawang-merah/indonesia/2024-11-11,47.64
bawang-merah/indonesia/2024-11-12,48.09
bawang-merah/indonesia/2024-11-13,49.81
bawang-merah/indonesia/2024-11-14,48.03
bawang-merah/indonesia/2024-11-15,48.6
bawang-merah/indonesia/2024-11-16,47.89
bawang-merah/indonesia/2024-11-17,46.16
bawang-merah/indonesia/2024-11-18,45.19
bawang-merah/indonesia/2024-11-19,49.37
bawang-merah/indonesia/2024-11-20,47.86
bawang-merah/indonesia/2024-11-21,46.5
bawang-merah/indonesia/2024-11-22,47.38
bawang-merah/indonesia/2024-11-23,46.85
bawang-merah/indonesia/2024-11-24,45.17
bawang-merah/indonesia/2024-11-25,46.99
bawang-merah/indonesia/2024-11-26,47.99
bawang-merah/indonesia/2024-11-27,50.69
bawang-merah/indonesia/2024-11-28,45.66
bawang-merah/indonesia/2024-11-29,52.05
bawang-merah/indonesia/2024-11-30,47.31
bawang-merah/indonesia/2024-12-01,47.5
bawang-merah/indonesia/2024-12-02,45.82
bawang-merah/indonesia/2024-12-03,47.2
bawang-merah/indonesia/2024-12-04,49.68
bawang-merah/indonesia/2024-12-05,49.27
bawang-merah/indonesia/2024-12-06,47.34
bawang-merah/indonesia/2024-12-07,47.3
bawang-merah/indonesia/2024-12-08,46.1
bawang-merah/indonesia/2024-12-09,44.78
bawang-merah/indonesia/2024-12-10,47.85
bawang-merah/indonesia/2024-12-11,48.89
bawang-merah/indonesia/2024-12-12,47.8
bawang-merah/indonesia/2024-12-13,47.47
bawang-merah/indonesia/2024-12-14,44.98
bawang-merah/indonesia/2024-12-15,46.29
bawang-merah/indonesia/2024-12-16,47.13
bawang-merah/indonesia/2024-12-17,46.55
bawang-merah/indonesia/2024-12-18,47.26
bawang-merah/indonesia/2024-12-19,45.69
bawang-merah/indonesia/2024-12-20,46.61
bawang-merah/indonesia/2024-12-21,47.52
bawang-merah/indonesia/2024-12-22,45.5
bawang-merah/indonesia/2024-12-23,45.31
bawang-merah/indonesia/2024-12-24,49.03
bawang-merah/indonesia/2024-12-25,46.52
bawang-merah/indonesia/2024-12-26,50.58
bawang-merah/indonesia/2024-12-27,47.25
bawang-merah/indonesia/2024-12-28,50.22
bawang-merah/indonesia/2024-12-29,43.78
bawang-merah/indonesia/2024-12-30,48.98
bawang-merah/indonesia/2024-12-31,50.18
bawang-merah/jambi/2024-10-01,4.74
bawang-merah/jambi/2024-10-02,0.13
bawang-merah/jambi/2024-10-03,0.87
bawang-merah/jambi/2024-10-04,0.82
bawang-merah/jambi/2024-10-05,46.01
bawang-merah/jambi/2024-10-06,-0.03
bawang-merah/jambi/2024-10-07,-9.33
bawang-merah/jambi/2024-10-08,-0.04
bawang-merah/jambi/2024-10-09,0.13
bawang-merah/jambi/2024-10-10,0.87
bawang-merah/jambi/2024-10-11,0.82
bawang-merah/jambi/2024-10-12,46.01
bawang-merah/jambi/2024-10-13,1.89
bawang-merah/jambi/2024-10-14,-9.33
bawang-merah/jambi/2024-10-15,-0.04
bawang-merah/jambi/2024-10-16,-4.13
bawang-merah/jambi/2024-10-17,0.87
bawang-merah/jambi/2024-10-18,0.82
bawang-merah/jambi/2024-10-19,46.01
bawang-merah/jambi/2024-10-20,2.02
bawang-merah/jambi/2024-10-21,-9.33
bawang-merah/jambi/2024-10-22,-0.04
bawang-merah/jambi/2024-10-23,0.13
bawang-merah/jambi/2024-10-24,0.87
bawang-merah/jambi/2024-10-25,0.82
bawang-merah/jambi/2024-10-26,46.01
bawang-merah/jambi/2024-10-27,2.02
bawang-merah/jambi/2024-10-28,-9.33
bawang-merah/jambi/2024-10-29,-0.04
bawang-merah/jambi/2024-10-30,0.13
bawang-merah/jambi/2024-10-31,0.87
bawang-merah/jambi/2024-11-01,0.82
bawang-merah/jambi/2024-11-02,0.01
bawang-merah/jambi/2024-11-03,-9.33
bawang-merah/jambi/2024-11-04,21.79
bawang-merah/jambi/2024-11-05,8.26
bawang-merah/jambi/2024-11-06,-2.65
bawang-merah/jambi/2024-11-07,20.42
bawang-merah/jambi/2024-11-08,26.66
bawang-merah/jambi/2024-11-09,13.03
bawang-merah/jambi/2024-11-10,14.91
bawang-merah/jambi/2024-11-11,21.79
bawang-merah/jambi/2024-11-12,9.38
bawang-merah/jambi/2024-11-13,-2.65
bawang-merah/jambi/2024-11-14,20.42
bawang-merah/jambi/2024-11-15,23.79
bawang-merah/jambi/2024-11-16,21.61
bawang-merah/jambi/2024-11-17,14.55
bawang-merah/jambi/2024-11-18,19.24
bawang-merah/jambi/2024-11-19,5.41
bawang-merah/jambi/2024-11-20,-6.36
bawang-merah/jambi/2024-11-21,20.42
bawang-merah/jambi/2024-11-22,18.96
bawang-merah/jambi/2024-11-23,21.86
bawang-merah/jambi/2024-11-24,7.47
bawang-merah/jambi/2024-11-25,20.7
bawang-merah/jambi/2024-11-26,6.51
bawang-merah/jambi/2024-11-27,-2.93
bawang-merah/jambi/2024-11-28,20.42
bawang-merah/jambi/2024-11-29,18.96
bawang-merah/jambi/2024-11-30,12.92
bawang-merah/jambi/2024-12-01,4.59
bawang-merah/jambi/2024-12-02,0.03
bawang-merah/jambi/2024-12-03,4.81
bawang-merah/jambi/2024-12-04,28.86
bawang-merah/jambi/2024-12-05,9.63
bawang-merah/jambi/2024-12-06,17.51
bawang-merah/jambi/2024-12-07,23.75
bawang-merah/jambi/2024-12-08,5.44
bawang-merah/jambi/2024-12-09,-2.61
bawang-merah/jambi/2024-12-10,-3.51
bawang-merah/jambi/2024-12-11,28.86
bawang-merah/jambi/2024-12-12,16.73
bawang-merah/jambi/2024-12-13,4.87
bawang-merah/jambi/2024-12-14,20.28
bawang-merah/jambi/2024-12-15,17.51
bawang-merah/jambi/2024-12-16,7.62
bawang-merah/jambi/2024-12-17,4.31
bawang-merah/jambi/2024-12-18,28.86
bawang-merah/jambi/2024-12-19,27.84
bawang-merah/jambi/2024-12-20,28.03
bawang-merah/jambi/2024-12-21,16.88
bawang-merah/jambi/2024-12-22,14.05
bawang-merah/jambi/2024-12-23,1.06
bawang-merah/jambi/2024-12-24,7.95
bawang-merah/jambi/2024-12-25,28.86
bawang-merah/jambi/2024-12-26,25.79
bawang-merah/jambi/2024-12-27,12.75
bawang-merah/jambi/2024-12-28,13.26
bawang-merah/jambi/2024-12-29,6.02
bawang-merah/jambi/2024-12-30,1.36
bawang-merah/jambi/2024-12-31,10.82
bawang-merah/jawa barat/2024-10-01,37.34
bawang-merah/jawa barat/2024-10-02,38.92
bawang-merah/jawa barat/2024-10-03,36.96
bawang-merah/jawa barat/2024-10-04,43.29
bawang-merah/jawa barat/2024-10-05,36.72
bawang-merah/jawa barat/2024-10-06,39.18
bawang-merah/jawa barat/2024-10-07,36.44
bawang-merah/jawa barat/2024-10-08,38.13
bawang-merah/jawa barat/2024-10-09,39.42
bawang-merah/jawa barat/2024-10-10,42.22
bawang-merah/jawa barat/2024-10-11,40.79
bawang-merah/jawa barat/2024-10-12,36.97
bawang-merah/jawa barat/2024-10-13,39.97
bawang-merah/jawa barat/2024-10-14,38.7
bawang-merah/jawa barat/2024-10-15,39.13
bawang-merah/jawa barat/2024-10-16,41.32
bawang-merah/jawa barat/2024-10-17,40.22
bawang-merah/jawa barat/2024-10-18,38.38
bawang-merah/jawa barat/2024-10-19,40.57
bawang-merah/jawa barat/2024-10-20,36.76
bawang-merah/jawa barat/2024-10-21,37.35
bawang-merah/jawa barat/2024-10-22,39.16
bawang-merah/jawa barat/2024-10-23,42.1
bawang-merah/jawa barat/2024-10-24,42.69
bawang-merah/jawa barat/2024-10-25,41.56
bawang-merah/jawa barat/2024-10-26,38.94
bawang-merah/jawa barat/2024-10-27,39.0
bawang-merah/jawa barat/2024-10-28,36.13
bawang-merah/jawa barat/2024-10-29,42.68
bawang-merah/jawa barat/2024-10-30,39.37
bawang-merah/jawa barat/2024-10-31,40.16
bawang-merah/jawa barat/2024-11-01,39.23
bawang-merah/jawa barat/2024-11-02,39.97
bawang-merah/jawa barat/2024-11-03,36.85
bawang-merah/jawa barat/2024-11-04,39.95
bawang-merah/jawa barat/2024-11-05,38.94
bawang-merah/jawa barat/2024-11-06,43.03
bawang-merah/jawa barat/2024-11-07,39.13
bawang-merah/jawa barat/2024-11-08,42.65
bawang-merah/jawa barat/2024-11-09,38.13
bawang-merah/jawa barat/2024-11-10,37.9
bawang-merah/jawa barat/2024-11-11,38.48
bawang-merah/jawa barat/2024-11-12,42.7
bawang-merah/jawa barat/2024-11-13,41.0
bawang-merah/jawa barat/2024-11-14,43.76
bawang-merah/jawa barat/2024-11-15,41.07
bawang-merah/jawa barat/2024-11-16,41.02
bawang-merah/jawa barat/2024-11-17,36.93
bawang-merah/jawa barat/2024-11-18,39.91
bawang-merah/jawa barat/2024-11-19,38.34
bawang-merah/jawa barat/2024-11-20,41.61
bawang-merah/jawa barat/2024-11-21,41.39
bawang-merah/jawa barat/2024-11-22,41.0
bawang-merah/jawa barat/2024-11-23,35.69
bawang-merah/jawa barat/2024-11-24,39.05
bawang-merah/jawa barat/2024-11-25,33.74
bawang-merah/jawa barat/2024-11-26,41.2
bawang-merah/jawa barat/2024-11-27,41.15
bawang-merah/jawa barat/2024-11-28,40.99
bawang-merah/jawa barat/2024-11-29,40.1
bawang-merah/jawa barat/2024-11-30,40.37
bawang-merah/jawa barat/2024-12-01,37.42
bawang-merah/jawa barat/2024-12-02,41.23
bawang-merah/jawa barat/2024-12-03,36.73
bawang-merah/jawa barat/2024-12-04,41.72
bawang-merah/jawa barat/2024-12-05,40.93
bawang-merah/jawa barat/2024-12-06,40.78
bawang-merah/jawa barat/2024-12-07,42.14
bawang-merah/jawa barat/2024-12-08,39.79
bawang-merah/jawa barat/2024-12-09,37.7
bawang-merah/jawa barat/2024-12-10,37.51
bawang-merah/jawa barat/2024-12-11,42.04
bawang-merah/jawa barat/2024-12-12,41.16
bawang-merah/jawa barat/2024-12-13,39.2
bawang-merah/jawa barat/2024-12-14,37.96
bawang-merah/jawa barat/2024-12-15,35.44
bawang-merah/jawa barat/2024-12-16,34.39
bawang-merah/jawa barat/2024-12-17,37.76
bawang-merah/jawa barat/2024-12-18,42.07
bawang-merah/jawa barat/2024-12-19,38.86
bawang-merah/jawa barat/2024-12-20,41.41
bawang-merah/jawa barat/2024-12-21,36.26
bawang-merah/jawa barat/2024-12-22,32.12
bawang-merah/jawa barat/2024-12-23,35.07
bawang-merah/jawa barat/2024-12-24,40.58
bawang-merah/jawa barat/2024-12-25,40.57
bawang-merah/jawa barat/2024-12-26,38.95
bawang-merah/jawa barat/2024-12-27,39.25
bawang-merah/jawa barat/2024-12-28,36.63
bawang-merah/jawa barat/2024-12-29,36.72
bawang-merah/jawa barat/2024-12-30,34.07
bawang-merah/jawa barat/2024-12-31,33.11
bawang-merah/jawa tengah/2024-10-01,48.45
bawang-merah/jawa tengah/2024-10-02,47.4
bawang-merah/jawa tengah/2024-10-03,45.75
bawang-merah/jawa tengah/2024-10-04,50.04
bawang-merah/jawa tengah/2024-10-05,43.0
bawang-merah/jawa tengah/2024-10-06,43.66
bawang-merah/jawa tengah/2024-10-07,46.79
bawang-merah/jawa tengah/2024-10-08,45.48
bawang-merah/jawa tengah/2024-10-09,49.06
bawang-merah/jawa tengah/2024-10-10,42.07
bawang-merah/jawa tengah/2024-10-11,53.51
bawang-merah/jawa tengah/2024-10-12,47.67
bawang-merah/jawa tengah/2024-10-13,48.49
bawang-merah/jawa tengah/2024-10-14,48.42
bawang-merah/jawa tengah/2024-10-15,57.48
bawang-merah/jawa tengah/2024-10-16,51.3
bawang-merah/jawa tengah/2024-10-17,48.64
bawang-merah/jawa tengah/2024-10-18,50.1
bawang-merah/jawa tengah/2024-10-19,53.09
bawang-merah/jawa tengah/2024-10-20,43.62
bawang-merah/jawa tengah/2024-10-21,42.9
bawang-merah/jawa tengah/2024-10-22,47.4
bawang-merah/jawa tengah/2024-10-23,51.59
bawang-merah/jawa tengah/2024-10-24,50.58
bawang-merah/jawa tengah/2024-10-25,48.11
bawang-merah/jawa tengah/2024-10-26,51.86
bawang-merah/jawa tengah/2024-10-27,51.04
bawang-merah/jawa tengah/2024-10-28,46.12
bawang-merah/jawa tengah/2024-10-29,52.11
bawang-merah/jawa tengah/2024-10-30,43.89
bawang-merah/jawa tengah/2024-10-31,51.06
bawang-merah/jawa tengah/2024-11-01,50.43
bawang-merah/jawa tengah/2024-11-02,52.2
bawang-merah/jawa tengah/2024-11-03,49.8
bawang-merah/jawa tengah/2024-11-04,45.23
bawang-merah/jawa tengah/2024-11-05,49.48
bawang-merah/jawa tengah/2024-11-06,49.64
bawang-merah/jawa tengah/2024-11-07,52.56
bawang-merah/jawa tengah/2024-11-08,54.92
bawang-merah/jawa tengah/2024-11-09,52.93
bawang-merah/jawa tengah/2024-11-10,46.3
bawang-merah/jawa tengah/2024-11-11,56.76
bawang-merah/jawa tengah/2024-11-12,47.9
bawang-merah/jawa tengah/2024-11-13,53.09
bawang-merah/jawa tengah/2024-11-14,48.05
bawang-merah/jawa tengah/2024-11-15,55.99
bawang-merah/jawa tengah/2024-11-16,51.44
bawang-merah/jawa tengah/2024-11-17,51.5
bawang-merah/jawa tengah/2024-11-18,50.46
bawang-merah/jawa tengah/2024-11-19,54.5
bawang-merah/jawa tengah/2024-11-20,51.72
bawang-merah/jawa tengah/2024-11-21,48.76
bawang-merah/jawa tengah/2024-11-22,53.87
bawang-merah/jawa tengah/2024-11-23,48.35
bawang-merah/jawa tengah/2024-11-24,51.12
bawang-merah/jawa tengah/2024-11-25,44.62
bawang-merah/jawa tengah/2024-11-26,53.44
bawang-merah/jawa tengah/2024-11-27,51.1
bawang-merah/jawa tengah/2024-11-28,52.58
bawang-merah/jawa tengah/2024-11-29,57.14
bawang-merah/jawa tengah/2024-11-30,49.43
bawang-merah/jawa tengah/2024-12-01,51.23
bawang-merah/jawa tengah/2024-12-02,53.78
bawang-merah/jawa tengah/2024-12-03,52.22
bawang-merah/jawa tengah/2024-12-04,52.39
bawang-merah/jawa tengah/2024-12-05,49.0
bawang-merah/jawa tengah/2024-12-06,48.21
bawang-merah/jawa tengah/2024-12-07,50.05
bawang-merah/jawa tengah/2024-12-08,55.4
bawang-merah/jawa tengah/2024-12-09,54.01
bawang-merah/jawa tengah/2024-12-10,58.3
bawang-merah/jawa tengah/2024-12-11,58.02
bawang-merah/jawa tengah/2024-12-12,56.81
bawang-merah/jawa tengah/2024-12-13,51.02
bawang-merah/jawa tengah/2024-12-14,47.87
bawang-merah/jawa tengah/2024-12-15,51.05
bawang-merah/jawa tengah/2024-12-16,52.93
bawang-merah/jawa tengah/2024-12-17,53.8
bawang-merah/jawa tengah/2024-12-18,54.83
bawang-merah/jawa tengah/2024-12-19,52.6
bawang-merah/jawa tengah/2024-12-20,43.36
bawang-merah/jawa tengah/2024-12-21,55.22
bawang-merah/jawa tengah/2024-12-22,45.76
bawang-merah/jawa tengah/2024-12-23,54.21
bawang-merah/jawa tengah/2024-12-24,55.01
bawang-merah/jawa tengah/2024-12-25,53.77
bawang-merah/jawa tengah/2024-12-26,49.56
bawang-merah/jawa tengah/2024-12-27,53.58
bawang-merah/jawa tengah/2024-12-28,50.97
bawang-merah/jawa tengah/2024-12-29,52.35
bawang-merah/jawa tengah/2024-12-30,53.06
bawang-merah/jawa tengah/2024-12-31,54.89
bawang-merah/jawa timur/2024-10-01,56.24
bawang-merah/jawa timur/2024-10-02,59.75
bawang-merah/jawa timur/2024-10-03,59.64
bawang-merah/jawa timur/2024-10-04,53.75
bawang-merah/jawa timur/2024-10-05,56.53
bawang-merah/jawa timur/2024-10-06,54.83
bawang-merah/jawa timur/2024-10-07,56.05
bawang-merah/jawa timur/2024-10-08,53.05
bawang-merah/jawa timur/2024-10-09,48.84
bawang-merah/jawa timur/2024-10-10,60.31
bawang-merah/jawa timur/2024-10-11,49.66
bawang-merah/jawa timur/2024-10-12,53.04
bawang-merah/jawa timur/2024-10-13,48.52
bawang-merah/jawa timur/2024-10-14,57.8
bawang-merah/jawa timur/2024-10-15,54.64
bawang-merah/jawa timur/2024-10-16,56.05
bawang-merah/jawa timur/2024-10-17,56.06
bawang-merah/jawa timur/2024-10-18,62.36
bawang-merah/jawa timur/2024-10-19,53.18
bawang-merah/jawa timur/2024-10-20,53.08
bawang-merah/jawa timur/2024-10-21,53.2
bawang-merah/jawa timur/2024-10-22,61.96
bawang-merah/jawa timur/2024-10-23,54.62
bawang-merah/jawa timur/2024-10-24,55.06
bawang-merah/jawa timur/2024-10-25,54.72
bawang-merah/jawa timur/2024-10-26,50.81
bawang-merah/jawa timur/2024-10-27,54.41
bawang-merah/jawa timur/2024-10-28,54.83
bawang-merah/jawa timur/2024-10-29,56.94
bawang-merah/jawa timur/2024-10-30,56.32
bawang-merah/jawa timur/2024-10-31,53.27
bawang-merah/jawa timur/2024-11-01,52.23
bawang-merah/jawa timur/2024-11-02,54.03
bawang-merah/jawa timur/2024-11-03,52.2
bawang-merah/jawa timur/2024-11-04,53.52
bawang-merah/jawa timur/2024-11-05,54.79
bawang-merah/jawa timur/2024-11-06,54.7
bawang-merah/jawa timur/2024-11-07,54.12
bawang-merah/jawa timur/2024-11-08,58.48
bawang-merah/jawa timur/2024-11-09,52.12
bawang-merah/jawa timur/2024-11-10,52.22
bawang-merah/jawa timur/2024-11-11,56.24
bawang-merah/jawa timur/2024-11-12,56.76
bawang-merah/jawa timur/2024-11-13,54.8
bawang-merah/jawa timur/2024-11-14,51.61
bawang-merah/jawa timur/2024-11-15,50.54
bawang-merah/jawa timur/2024-11-16,55.51
bawang-merah/jawa timur/2024-11-17,51.97
bawang-merah/jawa timur/2024-11-18,51.43
bawang-merah/jawa timur/2024-11-19,56.45
bawang-merah/jawa timur/2024-11-20,56.68
bawang-merah/jawa timur/2024-11-21,49.59
bawang-merah/jawa timur/2024-11-22,51.21
bawang-merah/jawa timur/2024-11-23,50.07
bawang-merah/jawa timur/2024-11-24,52.52
bawang-merah/jawa timur/2024-11-25,55.97
bawang-merah/jawa timur/2024-11-26,53.76
bawang-merah/jawa timur/2024-11-27,51.46
bawang-merah/jawa timur/2024-11-28,50.5
bawang-merah/jawa timur/2024-11-29,55.8
bawang-merah/jawa timur/2024-11-30,52.98
bawang-merah/jawa timur/2024-12-01,51.3
bawang-merah/jawa timur/2024-12-02,60.29
bawang-merah/jawa timur/2024-12-03,53.08
bawang-merah/jawa timur/2024-12-04,63.28
bawang-merah/jawa timur/2024-12-05,51.96
bawang-merah/jawa timur/2024-12-06,56.88
bawang-merah/jawa timur/2024-12-07,52.99
bawang-merah/jawa timur/2024-12-08,50.39
bawang-merah/jawa timur/2024-12-09,57.15
bawang-merah/jawa timur/2024-12-10,54.99
bawang-merah/jawa timur/2024-12-11,54.83
bawang-merah/jawa timur/2024-12-12,58.09
bawang-merah/jawa timur/2024-12-13,56.94
bawang-merah/jawa timur/2024-12-14,48.47
bawang-merah/jawa timur/2024-12-15,55.76
bawang-merah/jawa timur/2024-12-16,54.78
bawang-merah/jawa timur/2024-12-17,53.53
bawang-merah/jawa timur/2024-12-18,56.64
bawang-merah/jawa timur/2024-12-19,56.65
bawang-merah/jawa timur/2024-12-20,63.73
bawang-merah/jawa timur/2024-12-21,52.12
bawang-merah/jawa timur/2024-12-22,53.55
bawang-merah/jawa timur/2024-12-23,60.51
bawang-merah/jawa timur/2024-12-24,56.88
bawang-merah/jawa timur/2024-12-25,61.82
bawang-merah/jawa timur/2024-12-26,51.01
bawang-merah/jawa timur/2024-12-27,62.37
bawang-merah/jawa timur/2024-12-28,52.98
bawang-merah/jawa timur/2024-12-29,53.86
bawang-merah/jawa timur/2024-12-30,56.88
bawang-merah/jawa timur/2024-12-31,55.3
bawang-merah/kalimantan barat/2024-10-01,0.0
bawang-merah/kalimantan barat/2024-10-02,31.73
bawang-merah/kalimantan barat/2024-10-03,11.73
bawang-merah/kalimantan barat/2024-10-04,33.25
bawang-merah/kalimantan barat/2024-10-05,31.57
bawang-merah/kalimantan barat/2024-10-06,14.46
bawang-merah/kalimantan barat/2024-10-07,7.77
bawang-merah/kalimantan barat/2024-10-08,23.27
bawang-merah/kalimantan barat/2024-10-09,34.58
bawang-merah/kalimantan barat/2024-10-10,18.28
bawang-merah/kalimantan barat/2024-10-11,31.75
bawang-merah/kalimantan barat/2024-10-12,2.79
bawang-merah/kalimantan barat/2024-10-13,16.45
bawang-merah/kalimantan barat/2024-10-14,2.18
bawang-merah/kalimantan barat/2024-10-15,42.56
bawang-merah/kalimantan barat/2024-10-16,31.25
bawang-merah/kalimantan barat/2024-10-17,38.15
bawang-merah/kalimantan barat/2024-10-18,23.13
bawang-merah/kalimantan barat/2024-10-19,32.96
bawang-merah/kalimantan barat/2024-10-20,15.46
bawang-merah/kalimantan barat/2024-10-21,14.29
bawang-merah/kalimantan barat/2024-10-22,53.78
bawang-merah/kalimantan barat/2024-10-23,30.82
bawang-merah/kalimantan barat/2024-10-24,52.06
bawang-merah/kalimantan barat/2024-10-25,15.72
bawang-merah/kalimantan barat/2024-10-26,33.79
bawang-merah/kalimantan barat/2024-10-27,59.38
bawang-merah/kalimantan barat/2024-10-28,13.91
bawang-merah/kalimantan barat/2024-10-29,51.19
bawang-merah/kalimantan barat/2024-10-30,29.0
bawang-merah/kalimantan barat/2024-10-31,46.75
bawang-merah/kalimantan barat/2024-11-01,22.1
bawang-merah/kalimantan barat/2024-11-02,41.21
bawang-merah/kalimantan barat/2024-11-03,15.69
bawang-merah/kalimantan barat/2024-11-04,17.67
bawang-merah/kalimantan barat/2024-11-05,44.96
bawang-merah/kalimantan barat/2024-11-06,27.99
bawang-merah/kalimantan barat/2024-11-07,37.53
bawang-merah/kalimantan barat/2024-11-08,15.13
bawang-merah/kalimantan barat/2024-11-09,19.9
bawang-merah/kalimantan barat/2024-11-10,13.49
bawang-merah/kalimantan barat/2024-11-11,20.15
bawang-merah/kalimantan barat/2024-11-12,36.26
bawang-merah/kalimantan barat/2024-11-13,25.7
bawang-merah/kalimantan barat/2024-11-14,30.58
bawang-merah/kalimantan barat/2024-11-15,24.03
bawang-merah/kalimantan barat/2024-11-16,40.22
bawang-merah/kalimantan barat/2024-11-17,35.27
bawang-merah/kalimantan barat/2024-11-18,19.01
bawang-merah/kalimantan barat/2024-11-19,26.38
bawang-merah/kalimantan barat/2024-11-20,32.05
bawang-merah/kalimantan barat/2024-11-21,24.93
bawang-merah/kalimantan barat/2024-11-22,14.88
bawang-merah/kalimantan barat/2024-11-23,26.77
bawang-merah/kalimantan barat/2024-11-24,28.36
bawang-merah/kalimantan barat/2024-11-25,12.56
bawang-merah/kalimantan barat/2024-11-26,26.27
bawang-merah/kalimantan barat/2024-11-27,12.65
bawang-merah/kalimantan barat/2024-11-28,27.63
bawang-merah/kalimantan barat/2024-11-29,13.31
bawang-merah/kalimantan barat/2024-11-30,23.03
bawang-merah/kalimantan barat/2024-12-01,28.29
bawang-merah/kalimantan barat/2024-12-02,11.93
bawang-merah/kalimantan barat/2024-12-03,33.42
bawang-merah/kalimantan barat/2024-12-04,25.68
bawang-merah/kalimantan barat/2024-12-05,26.41
bawang-merah/kalimantan barat/2024-12-06,5.08
bawang-merah/kalimantan barat/2024-12-07,12.89
bawang-merah/kalimantan barat/2024-12-08,27.32
bawang-merah/kalimantan barat/2024-12-09,1.49
bawang-merah/kalimantan barat/2024-12-10,33.68
bawang-merah/kalimantan barat/2024-12-11,31.86
bawang-merah/kalimantan barat/2024-12-12,11.43
bawang-merah/kalimantan barat/2024-12-13,16.43
bawang-merah/kalimantan barat/2024-12-14,13.68
bawang-merah/kalimantan barat/2024-12-15,24.68
bawang-merah/kalimantan barat/2024-12-16,-9.49
bawang-merah/kalimantan barat/2024-12-17,27.69
